index	label	text
3718	0	@user hahahaha love it mate. have a good1 xx
3719	0	@user thei rights to protest ends where my fundamental rights begin. they cannot take my right of earning livelihood and free movement.
3720	0	house adjourned again. with this pace, dont expect the ache din to come to parl n u cnt blame d modi govt fr this #rajyasabha
3721	0	@user @user @user @user yeah they look like plastic smirking_face
3722	1	i'm pretty sure this bad boy is worth at least 6 stokes per round! #dreamon @ 913 miranda place http
3723	1	i'm not in enough dance practice whatsapp groups yet. #december #winter #weddingseason
3724	0	need a two hour long hug insecure
3725	1	..and another http #freelesson #english #esl #tesl @user
3726	1	fischer ordered fish and chips
3727	0	posting any tweet doesn't mean i don't use twitter !
3728	0	i messed up today guys. i thought about work. d: #fail #itsabovemypaygradetocare #stillcare #lesigh
3729	1	there's a million trillion things i'd rather rather do profound lyrics big sean. profound. #worstsongever
3730	1	congratulations @user - so well deserved. i hope you enjoy the of this notification from twitter http
3731	1	sony got hacked again? oh man, big surprise... : http
3732	1	@user gonna miss @user @user @user and others, but at least we got howie kendrick... #notstoked #wtf
3733	0	@user gay but i bang that
3734	1	new curtain u.s. #christians like @user travel to #russia to torment #lgbt who are seeking asylum here http
3735	0	nevermind, we're getting worked out there. we need hump back in the game bc gooden is playing terribly.
3736	0	"giving 200 cr. water subsidy to ""public"" is a crime & wasting 200 cr. on advertisement is development...waah ji waah http"
3737	1	@user oh so someone got in trouble for making fun of the people who behead innocent people...nice
3738	1	i am the happiest person ever when @user wakes me up in the morning!
3739	1	if i carried on the way half the men do on here, i'd be getting called a crank (amongst other things) and be asked if i had #pmt... nail_polish
3740	0	he has all the virtues i dislike and none of the vices i admire.winston churchill
3741	0	#oldfriends#are#old#anymore http
3742	1	hit them angles and duck face to hide those wrinkles ; ) #thatsabossbitchrightthere . . . !!
3743	0	"@user what's the opposite of a cheat day"" called? because that's what i only have one of per week"" what he said."
3744	0	bang-on. great insight. rt @user interesting read: democracy in ab is about management, not ideology: http #ableg
3745	0	vacations...re:imagined...re:engineered...re:born @user soon. signup to gain access to our beta. http
3746	1	http << don't know how this didn't get to number 1! #accounting #absolutetosh
3747	0	"facebook owner, mark zuckerberg, says ""dislike"" to creating a dislike button http"
3748	0	short hair #really http
3749	1	students too busy protesting a grand jury decision to study deserve to fail. actions have consequences.
3750	1	why can't heroes be happy in dc comics? i mean even their great flagship romance ( ) is a fauxmance and will bring about destruction
3751	0	we're on t'last train @user @user #wemarchon #saintsfc
3752	1	so, sane peoples would talk to themselves in twitter because they can't find other sane humans to talk to. that #retweet#ifagree
3753	0	@user haha they were never nice. guess i'm not cool enough pensive_face #sadface
3754	1	headed to huntsville, tx this afternoon. try to contain your jealousy.
3755	1	reading the dundee united chairmanship statement tonight and you have to say what a lot of tosh..care of young players indeed
3756	1	@user thanks for leaving the dish for us #badbusiness
3757	1	nothing says welcome to home better than this. #wemissedyoutoo http
3758	1	so far today: 1 ruined mug, i've cried twice, i've gotten 0 things on my to-do list done and i'm 100% furious. #goodstarttotheday
3759	1	i love not being able to sleep right now.
3760	0	velvet and rhinestones babydollsize:medium and largecomes with softly padded under wired shelf cups,... http
3761	0	@user well what can i say bust_in_silhouette
3762	1	it's the most wonderful time of the fiscal year slightly_frowning_face
3763	1	@user can you please book one of these appointments for me and tell me what happens? http
3764	1	i love when my mornings start off like this.
3765	1	and then today was pile_of_poo . what a surprise! #2of6 #6daystretch
3766	1	duale seeking 'protection to be heard' when the proposed security bill will trample the basic rights of his pple and their freedom
3767	0	@user no shit..it's called
3768	0	why does mostella get as much or more playing time as hubbs...idk might be wrong but i don't understand that
3769	1	@user @user really? my respect for feminist/womens movements is through the roof. !
3770	1	@user have fun at that...
3771	1	time to free ourselves of the tyranny of the usa and lean towards more tolerant societies, like those of russia and china.
3772	0	i don't understand why anyone watches these bowl games. they don't matter. great, a team outside the top 4 dominated. #dontcare
3773	1	@user i don't think your caramel frappe is salty enough. #mcyuck #lostsale
3774	1	oh the - a gas hauling semi with flammable signs all over it - and the driver is smoking. #truestory #i10 #texas2015
3775	1	@user when ur boyfriend interrupts your selfie http yeah happens all the time
3776	0	@user is it snowing in canada? just on the hills here at the minute but hoping for a white christmas
3777	0	and he takes calls when his phone thing works @user @user @user @user @user @user
3778	1	@user @user @user @user #gamergate , now with weaponized ninjas. we trained with assasins creed.
3779	0	it's brrrrrrr kinda feel & who would go to the kitchen to make coffee ....
3780	0	@user more proof you'll never lose $ betting the under on the intelligence of the electorate. how can anyone believe a word she says?
3781	0	need to get back in to college.. #feeling #this
3782	0	@user smirking_face still q10, still one of the best :d
3783	1	@user @user but they did uncover the hidden arsenals of wmd in iraq as a result of the (torture) enhanced interrogation
3784	0	@user home page at 8:30am shows dow -51.44 but it's +102.75. can you make your home page stats more real-time pls? http
3785	0	marked as to-read: becassine pendant la grande guerre by caumery http
3786	0	@user the wind is your friend http
3787	0	2014 was the year @user and i became lords crown #watchthelordman
3788	0	nothing better than getting a snapchat from @user with #the weight playing in the background #sameparents #sametunes
3789	0	those that are #britishroyalty should not presume #titles or do any #publicduties
3790	1	@user how far back can i search my google calendar via sunrise? google doesn't have a working search engine on its calendar
3791	0	i've honestly never even watched a christmas story. i've only seen random parts.
3792	1	china calls us hypocritical on #humanrights but chinese peace prize goes to castro (& putin in 11)? ; via @user http
3793	0	@user @user empty threats even #thebear supports #united http
3794	1	@user so monday it is ,tickets on general sale for boxing day.thanks for your help
3795	0	my favorite color is every color.
3796	1	@user one could hope.
3797	1	i love how when i'm stressed my body decides to react by causing me massive pain.
3798	0	girls with british accents.. OK_hand on point.
3799	0	think i almost just died, or burned my face off! #hategasbbqs
3800	0	#notcias #eu #europ eua statement on european commissions eu investment plan http
3801	0	"#nowplaying earicpatten presents ""dj earic patten's elektrik metro house vibes mix sessions on club ..."" at http"
3802	0	@user unless rogue theatres start showing it, or it gets sold online?
3803	1	whoever just did the hunger games whistle on the quiet floor, i applaud you on your originality and cultural relevance #oldjoke
3804	1	feeling like crap. and being treated horribly too. it's a great day. #iwanttogohome
3805	0	"@user @user @user @user it was an in progress list of ""mn of the year"""
3806	0	@user i get paid 4 posting stuff like this on tsu! you can too! go to http #followback
3807	0	@user @user i just want learning from this group. development. and to turn green, bass, and thornton into assets.
3808	0	only ones in the cinema #putting #my #phone #on #silent @user http
3809	1	@user @user years ago in m && s in rochdale they had 2 left shoes on sale with a £5 reduction from full price! #bargain
3810	0	montana of 300 14 - the best versace remix in the...: http this dude goes off
3811	1	i should of just made a canvas of coffee stains and be done with it. #art
3812	1	the world is such a smiley place. flushed_face
3813	0	two broke rednecks father/daughter riffing team who make fun of old educational films n more http http
3814	0	#wtf is happening to these kids??? are you kidding me with this?? #insulting #knowyourhistory #whoispaulmccartney http
3815	0	i would have made a much more convincing bella swan.
3816	1	i retweeted this so chris graham blocked me. face_with_tears_of_joy http
