index	label	text	word_count	emojis	emoji_count	emoji_sentiment_scores
3020	1	@KimKardashian actually cropped out her daughter in this pic for a selfie 🙈 #topmum  http://t.co/lfxHIlkZEV	15	🙈	1	0.433
3021	0	@TheKaranPatel u might b d bigest fan of srk but i find u better actor than him sayng it just fr sayng but realy mean it#expression king	27		0	
3022	1	Friday morning lecture on blood 😍😍😍😍😍😍 	6	😍😍😍😍😍😍	6	0.678
3023	1	.@doctoratlarge yeah. Tones are the most obvious things in tweets. 	10		0	
3024	0	http://t.co/qVxNOdpa3Z #TeenAnalCasting #Highway Highway 69 &#8211; Disturbed (Dedicated to a girl raped on 16/12/12)	14		0	
3025	1	@nypost I should sue my parents 	6		0	
3026	1	Great start to the morning  #flattire	6		0	
3027	1	Final projects ugh |Keeping me from being productive.| #butnotreally	9		0	
3028	0	"@myrcurial: @amz__123 Aaaaaamd what time is your bedtime? >better  tweet Dad at night from my house. I don't want to get in trouble!
3029	1	Can't wait till my birthday 
3030	0	Clovis Cartoon, Tuesday, December 09, 2014 http://t.co/iJMbPmOwVL #jamaicaobserverandroidapp via @JamaicaObserver. a real McCoy
3031	1	Just now layin down to go to bed.|College is great guys. It doesn't stress you out or keep you up at night at all. Or make you cry. 
3032	0	Pretty sure I just sat behind @sorensensci in the McDonald's drive through and peeked to see movie what was playing 😂
3033	0	@SenRandPaul #ChrisChristy will  do well among republican voters.#JebBush, I think he could do well, democrats don't like him.
3034	1	nights like tonight are the only reason I'm able to carry on to the weekend #SUCHAGOODWEEK 
3035	1	wow I love how frizzy my hair gets 
3036	0	@dbrauer #GoodMorning! @FromTheBarn @Jontevlin @plattMSP @mplsgilyard
3037	0	Hate them roulettes me there heavy
3038	1	@NESRetku Joke of the year congrats! #Kuivaa  :/
3039	1	@gilester haven't you used the don't you know who I am"" line yet.... "	187	😂	1	0.221
3040	1	girls put so much effort in dressing nice for school..I'm over here in my oversized sweats and vans #maybetomorrow 	19		0	
3041	1	@TravisRodgers Christmas as an adult with broken family. Just awesome. Nothing like your stepsister with 9 kids.. 	17		0	
3042	0	It was so incredible to hear Justice Ginsburg speak today. She truly is an inspiration.	15		0	
3043	0	We need a #Democracy  #CoPocracy!!! #Police, #MorningJoe! #BlackLivesMatter #DemocracyMatters #Ferguson #EricGarner	11		0	
3044	1	": When some police officers pursue ""daring"" villains the way abusers pursue frightened prey. #Police_officer=#Abuser #Villain=#Prey"	16		0	
3045	1	Cool. 	1		0	
3046	0	#Putin #says #Russia #won't #be #intimidated #over #Crimea. http://t.co/UtmhPWgAtO via @reuters	11		0	
3047	1	Just received an email that I am the heir to the Nigerian Petroleum Corporation. I should immediately send them all my bank info. 	23		0	
3048	1	"Race 5 at Sandown dogs tonight sponsored by ""Dandenong Budgie Club"" |Hope that's a joke.|Love a seat at that table  #nerds #getalife"	22		0	
3049	1	i just loove when my guy friends give me thorough descriptions of their bowel movements...  #WHY #STOPTHIS	17		0	
3050	1	so I have pink eye. I'm sooo excited about it :/ 	11		0	
3051	0	@BanjoPla @bassem_masri .@SLMPD has warned @NewYorkFBI about Bassem.Heck, they might already know him! #Ferguson #NYC	15		0	
3052	0	Pulis turned down #NUFC cos he wants to spend a load of money on 30 year old journeymen. Parish wouldn't let him & neither would MA. #cpfc	27		0	
3053	0	Mary is not having that shit whatsoever. #done #shesdone 💁 http://t.co/WHFq8xtlGR	11	💁	1	0.328
3054	1	@SunderlandAFC @LFC great days there under Wilko. 	7		0	
3055	1	Friday hilarity: the CSO of #Sony just picked up a @TechTarget award for #security http://t.co/9mD7jwZ9fm  #SonyHack	16		0	
3056	0	@CBCHereandNow Whoa! I hope Dione Taylor got a standing ovation for that performance. Incredible voice.	15		0	
3057	0	They seemed to have found an alternative use for the bible #Hotel #NewYears  #Religious http://t.co/hOj8Sc5tw4	15		0	
3058	0	Dog for dinner anyone? #Cultivo #Letchworth not bringing my kid here again	12		0	
3059	1	@lorickson n the  is the promotions r by human n not by the religions. For strictly speaking all religions believe it is the right 1.	25		0	
3060	0	Drudgery personified #commuterprobs #northernline #tfl http://t.co/saDbKdqISx	6		0	
3061	0	Damn I lost a lot of followers, probs cuz I don't tweet much related to @ranceypants anymore	17		0	
3062	0	@di_mac1 Sorry butt 	3		0	
3063	0	Now gonna enjoy this day with my babies!!✌️	8	✌	1	0.464
3064	0	I refuse to be weak... #workout #motivation #fitfam http://t.co/rk4iq1eOU7	9		0	
3065	0	@iHrithik |do 4 fans!|http://t.co/TVgJXJy9DH|SmartPhone APP PAYS you & YOUR FANS!!|See-http://t.co/AlppO5hIe5 |Go 2: https://t.co/3D4325qzyr	13		0	
3066	1	@karentraviss a ghostwriter? Shocked... 	4		0	
3067	1	http://t.co/nzK3dNmOAD Having sooo much fun in math 😂 #math #class #drawing #music #eye #snowflake #flo... http://t.co/gEKOKAACXI	16	😂	1	0.221
3068	0	Confucius Motivational Quotes FREE ANDROID APP http://t.co/qJlC67VgbW	7		0	
3069	1	@y_al_yahya Doubt I was the first to block you. But you pretend good.  @Brainman365 @Waypoint5 @alcoolafiction @AtheistQ @Atheist_Eh	18		0	
3070	1	group message with bbc to start off my morning thanks Hannah :-) 	12		0	
3071	0	@wizkhalifa: Tried to spell beeyotch and iPhone made me spell Beyoncé. That's fire.	13		0	
3072	0	@jayduhhh_ find me one of those costumes for him and we will 😋😂	13	😋😂	2	0.4275
3073	0	@AliceOfLaLaLand I was using 	4		0	
3074	1	Westbrook 16 points on 42 shots ok ok I see you working 	12		0	
3075	1	Hello indoor lung nice to see have to you back.  🏃😑	11	🏃😑	2	0.05049999999999999
3076	1	So you think anime is for kids... Tell me again how many times you have seen Frozen #anime #is  #for #kids #Frozen	22		0	
3077	0	#notcies #eu Moscovici quizzed on extra time for three EU countries to hit eurozone targets http://t.co/abMSD156Cl	16		0	
3078	1	So fucking excited to be the 5th wheel for another New Year's Eve!!!! Can't blame anybody but myself for being super picky re: men 	24		0	
3079	1	Going to the game tonight by myself sounds so fun 	10		0	
3080	0	@stuhirst well, people did ask where would have been without McCormack, and here we are	15		0	
3081	1	What is most important today is not family or health but rather NBA action. 	14		0	
3082	1	@twitterlessTROD has the best pickup lines 	6		0	
3083	0	@TMobileHelp Why does a iPhone purchased at full-price still need a mobile device unlock code to work internationally?  #uncarrier	19		0	
3084	0	hope  better#hope#tokyo by nic_kill http://t.co/siH8czvVGw http://t.co/6RDIxdNATI	6		0	
3085	0	Can I get an AMEN??! http://t.co/HQJ0hQLRrj	6		0	
3086	1	Final at 7am, I'm ready 	5		0	
3087	1	Wow writing 3 reviews on 3 concerts I didn't attend is exactly what I want to be doing right now instead of sleeping 	23		0	
3088	1	Ready for the tax final 	5		0	
3089	1	@TheSunShowbiz @ScottishSun Love her. please publicise her more. 	8		0	
3090	0	But of course #lucky13 #myloves #sundayfunday #lastsunday2014 http://t.co/XHjP5U11dK	8		0	
3091	1	@Johnny_Volk @ESPNNFL Hmmm, Next year we'll be saying, teams that moved from SD to LA.  	15		0	
3092	1	Lmao I may be drunk... But my level of maturity is at it's all time high lmfaoo. 😂😂😂 	18	😂😂😂	3	0.221
3093	0	null (68! ) - How much do you know about periods? http://t.co/EVkS6rFVQh via @play_buzz	14		0	
3094	1	@kwelch31 Really? 	2		0	
3095	1	" @emptynetters: Penguins cancel morning skate, which was an optional, due to icy road conditions."""	14		0	
3096	0	@JustMyron Lol I hope that's a good kinda crazy	9		0	
3097	0	Christmas Day,Boxing Day and New years day off just isn't enough! So much to do for me & others this month  #enough #hours #in #the #day	26		0	
3098	0	Was swarmed by about 40 teenage girls as I walked in the mall...help. At least they were leaving right?!	19		0	
3099	0	And I used to hate coming to uni to do work lol	12		0	
3100	0	@mel78carey I hopefully won't be here anyway fingers crossed x	10		0	
3101	0	@SR_Duncan Someone described it to me as 'passing like a laxette through a budgie' but I can't remember who.	19		0	
3102	1	@Matthies2 Tx, i saw that. must be a great shot to defend oneself from a fierce attacking giraffe.  #HungerGames	19		0	
3103	1	@being_Akash_ nice to know that you give me so much importance. :)  :] @being_tiger_ n	15		0	
3104	0	Drinking an 925 IPA by @bdbrewingco @ Ground Control -- http://t.co/hEkaYsbQRI #photo	12		0	
3105	1	@knoxnews thats not weird at all 	6		0	
3106	0	I work in front of laptop for 8 hours a day and suffer terrible dry eye. #bloodshot  #eyerony	18		0	
3107	0	Bummer ending... But what a fun game and season. #Gophers	10		0	
3108	0	Dallas (-7) over Washington; New Orleans (-7) over Tampa Bay; Green Bay over Detroit (+9); Carolina (+2.5) over Atlanta.	19		0	
3109	0	@steviefriz83 @ddot42 @D_Murph72 @MurrayMurray8 @SeanBhoyCfc @LFCNev @nicsameva fuck it mite just warch eastenders 	13		0	
3110	1	I didn't know the story of Noah had transformers in it. Man the modern biblical tale killsssss it.  #whatarethelivingrockpeoplefor	19		0	
3111	1	@RyanSeacrest you could probably just call or text her that information. #allcelebritiesarefriends  	12		0	
3112	1	aw i love it when my boss schedules me to work the day that a storm comes to the bay area!!!!!!!!!!!!!!!!!!! :') 	22		0	
3113	1	@Codename_Nycea And here I though that a one programmer operation had the same money and power as EA. #TheMoreYouKnow 	19		0	
3114	0	@nfullers98 that's my Saturday night entertainment....	6		0	
3115	1	@Pallekenl 1/5th. Just like in the real world! 	8		0	
3116	0	On the other hand condolences to @mrsmkhitaryan and @AramushaHime for the draw....	12		0	
3117	0	@DeformedCircus I try to imagine. it's confusing.	7		0	
3118	1	@Expherience  haha or are a chainsaw murder, or a corrupt fortune 500 ceo, or a rapist, w.e makes you happy.  #hebetripping	21		0	
3119	1	There's nothing like almost rear-ending someone because they slam on brakes for no reason to get you alert and ready for an exam!! 	23		0	
3120	0	Going to my class #fuckyou important	6		0	
3121	0	7:52am (too damn early) in South Carolina.. What a shitty state to  be proud of	15		0	
3122	0	Believe In Boegarts. RT @zvsanders: The Red Sox must really believe in Xander Boegarts as a SS if they're going with a GB theme.	24		0	
3123	1	#13CABS apparently this guy only does city-airport. If not, swears & drives off. Even from a taxi rank #goodguy  http://t.co/xZ0bXMZIhD	20		0	
3124	0	@EZonelectronics @Vh1Supersonic |Yo boy! You guys are know to keep the party mood going. |#EzoneGoaDiaries. http://t.co/ovsi1cyLFr	16		0	
3125	1	supaaa sweet when you have finals in the AM and ya can't sleep. 	13		0	
3126	0	@eiafc wow 😅😅😅 are you mad babe😱😱	7	😅😅😅😱😱	5	0.184
3127	0	@infowolf1 Did I really need to put a  hashtag? Oh dear!	11		0	
3128	1	Can't fck with you hoe an I'm sorry 👐 😂	10	👐😂	2	0.0985
3129	0	@Wildsau gotta love how honest kids are. #saywhattheythink	8		0	
3130	1	@the_mullinator @JumaaneWilliams I'm sure it's largely ignored in practice. In NY you can't do any govt work if you have convicts 	21		0	
3131	1	@sunlorrie @ctv ??? #Liberal used in same sentence?? Unheard of!! Turn in your keyboard sir! 	15		0	
3132	0	Watch amazing race contestant talk juicy! https://t.co/mvDL7iOi8S	7		0	
3133	0	Kebabs ordered..|Snug on sofa watching shit tele with dad 💕💜	10	💕💜	2	0.6445000000000001
3134	0	If I could kidnap my friend's new puppy Navi, I would do it in a heartbeat.	16		0	
3135	0	let it go #afraid#frozen http://t.co/QUcRVym5J7	5		0	
3136	1	@HistoricalPics but it has to be fake!! Where are all the stars?? 	12		0	
3137	1	love studying for anatomy 💓 	5	💓	1	0.672
3138	0	@TonyBrown03 @ParkzTheDon @bigedh456 if not your 👊👊 box them up yeah 😂😂	12	👊👊😂😂	4	0.225
3139	0	> Knowledge itself doesn't mean a person is qualified to represent a religion if * his/her humanity (& sanity) is absent.	21		0	
3140	0	And the day started civilised #appointments#road trip #bestdayever #neverlaughed as much... Tks to... http://t.co/KPKeKmSJaJ	14		0	
3141	0	"@Bobert8675 this made me think of you ""@TFLN: (330): I need vodka mixed w a bit of holy water right now"""	21		0	
3142	0	http://t.co/RfwyHOMH2S #fOLLOW THE #MONEY #HOMEbiz NOT #mlm *** NOTE YOU CAN GET PAID FOR POSTING ON ... http://t.co/Dkr1MjdsTd	18		0	
3143	1	A chunk of my hair got stuck in the blow dryer and I had to cut it out... That's always fun..  😑	22	😑	1	-0.314
3144	1	@JCCFCanada claims the man was peaceful, when he was violating HR of orientation.  making a free speech argument over an HR issue.	22		0	
3145	1	Can I ask why we didn't hv GEJ n PDP trending yesterday night  http://t.co/0oVx1ttwON	14		0	
3146	1	I love waking up and not being able to sleep anymore :) 	12		0	
3147	0	Hanging out with my niece all day 😂😜 jokes	9	😂😜	2	0.3385
3148	0	@cnsnews I've heard liberals defending bombing civilians along with terrorists w/o trial but still claim Enh Interrogations and Gitmo evil.	20		0	
3149	1	@COD_WATP he offered it but he made it sure the board refused double 16m in October, all in Rangers interest 	20		0	
3150	0	Today has been such a shitty day	7		0	
3151	0	@Gemheartbeat @MOOGLExox neither can I, I'm gonna have an ambulance pre-booked gorj💜💜💜	12	💜💜💜	3	0.656
3152	1	Fell asleep @ 8:30pm, woke up at 12:00am. Can't get back to #sleep. I had almost forgotten about you #insomnia - welcome back. 	23		0	
3153	0	Thank you behh! Loveyou! :) @circeyaki #bestfriends #behh #beh #sweet #love #distance  #to #far... http://t.co/i4TZSWbKsz	15		0	
3154	1	Lights went off at my school so now we trying to learn with one emergency light on in the classroom how great! 	22		0	
3155	1	"The  of the new JD gym bein right next to a Sayers ""sausage roll with  salad please"" 😳"	18	😳	1	0.018
3156	0	Just bartered for a bottle of rum in best one, and got it down from £18 to £14. Happy Fucking New Year to me!!	24		0	
3157	0	#034i #100 #Glitter #Inside #Just #Lamp  #Of|Please RT: http://t.co/vqdSrYluKI http://t.co/FAJXkzU0FG	10		0	
3158	1	@a_RZuri16 yes mother as you wish	6		0	
3159	0	I'll just assume Rex Grossman is starting.	7		0	
3160	1	Is it ironic for a @selenagomez song to come on my #ipod after a @justinbieber song?!  #SelenaGomez #JustinBeiber	18		0	
3161	0	oh, and lets not forget this @RBRNetwork1 @HotNostrilsrFun @Graves9 @OrionSLU @directRhythm http://t.co/9LQkpAHsNj	12		0	
3162	1	Walking to school is so awesome 	6		0	
3163	1	love taking the subway alone at 2:40am 	7		0	
3164	1	@VTUK @shaunesden @LivingQWales @RightSurveyors |Ha ha! Christmas cat looks well impressed 	11		0	
3165	0	@LexiiRachelle: You were my cup of tea, but you were a total ass so I switched to coffee.✌️ 😂🙌	19	✌😂🙌	3	0.41500000000000004
3166	0	'#Do  #Fear #to #be #Eccentric #in #Opinion,  #for #Every #Opinion #now #Accepted #was #Once #Eccentric.' by Bertrand Russell	18		0	
3167	0	@InstinctFitness that's 4 steps. But I can dig it.	9		0	
3168	0	That moment when you want to break someones fingers😡😡😡😡😡	9	😡😡😡😡😡	5	-0.173
3169	1	You are so cool! 	4		0	
3170	1	Where's the Good Governance that we are ordered to celebrate on Dec 25th ??? #goodgovernanceday #Christmas 	16		0	
3171	1	Losing the keys to your car before your have to drive yourself to the airport to catch a flight is awesome. 	21		0	
3172	1	Online shopping with no credit card ☺  #Umm.. #JustBrowsing ☺	10	☺☺	2	0.658
3173	0	#Russia #says #new #U.S. #sanctions #may #hamper #dialogue on #Iran, Syria. http://t.co/L0IVDxHCmq via @reuters	14		0	
3174	0	@jodalatour @FoxNews GOP loves immigration. They don't like illegal border crossers, illegal Presidential action and ignoring Constitution.	17		0	
